601	1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1339,1285,1576,627,627,627,627,627,627,627,1576,1576,626,1285,557,920,1285,626,626,626,626,626,626,626,626,626,1467,1467,1467,1467,1467,627,627,627,627,627,627,627,627,627,627,627,626,1252,1466,1153,
602	1145,1145,1145,1145,1145,1145,1145,1145,670,1145,1145,1145,1145,1145,418,418,418,418,418,1356,33,420,1145,1145,555,1356,577,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,547,547,555,
603	137,1033,1033,527,527,984,984,984,1039,984,38,38,966,1581,1592,38,38,1039,38,38,38,38,1208,
604	984,1272,1272,1634,1634,1634,1634,1634,1000,1000,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1000,1634,1634,1634,1634,753,753,839,1634,1588,1531,1644,1644,977,38,38,1551,1243,1243,1243,1281,1281,1281,957,1009,1009,1269,956,1269,1421,1406,1003,990,1553,1417,1417,1417,858,1413,1414,977,957,1393,38,1243,957,1067,1262,1262,966,1645,1243,1243,1243,957,957,1581,1020,1262,1262,1243,
605	550,550,550,550,214,214,154,154,154,154,154,154,154,154,154,154,154,154,154,1144,1144,1144,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,333,333,333,45,154,154,154,550,550,550,550,154,45,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,154,154,550,550,757,154,154,154,154,154,154,154,154,154,154,757,757,757,757,757,757,757,757,757,757,757,757,757,757,154,154,154,154,154,154,154,154,154,154,154,154,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,906,906,906,906,906,906,906,906,906,906,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,757,757,757,757,757,906,906,906,906,906,906,906,906,906,906,906,757,757,906,906,906,906,906,906,906,906,906,906,906,906,906,
606	1182,874,830,1646,819,805,1140,1091,1345,1345,1345,1345,1345,1345,1345,819,819,819,819,819,819,831,831,1182,1182,1499,1499,1345,1345,1182,1182,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1499,1499,1182,1182,1182,805,805,1498,1498,874,1499,1499,1182,830,830,1646,1182,1182,1182,806,806,1141,1141,1141,1141,1499,1499,940,940,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1323,1323,1182,1182,1182,1182,
607	4,4,4,4,4,4,4,109,109,109,661,661,661,661,661,4,4,4,4,4,4,4,4,109,109,4,4,4,4,4,641,641,641,641,641,109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,201,201,201,4,714,4,4,4,4,117,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,611,611,611,611,611,4,4,4,4,4,4,13,4,400,4,4,24,4,4,645,400,3,117,4,4,4,117,117,117,117,4,110,201,117,117,149,149,149,595,595,
608	0,0,0,0,0,0,0,133,133,133,133,0,0,87,133,87,133,90,133,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,61,61,133,133,133,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,87,87,0,87,0,0,0,0,133,133,133,133,133,133,133,0,0,0,133,133,133,133,133,133,133,133,133,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,61,61,133,133,133,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,0,0,0,0,0,133,133,133,133,0,0,0,0,0,0,91,91,91,164,164,0,0,0,0,0,0,133,133,133,0,0,0,0,133,133,133,133,133,133,133,133,133,133,0,0,0,0,0,133,133,133,133,133,133,133,133,133,133,133,133,133,133,0,0,0,0,0,0,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,133,133,0,0,0,0,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,133,133,133,0,0,133,133,133,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,133,98,133,133,0,0,0,0,0,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,133,133,133,133,0,0,0,0,0,0,0,0,0,0,133,133,133,133,0,0,0,0,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,61,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,0,0,0,0,133,133,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,133,133,133,133,133,0,133,0,0,133,133,133,133,133,333,333,177,177,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,133,133,133,133,133,133,0,0,0,0,133,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,83,133,83,83,83,83,0,0,133,133,133,133,133,133,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,0,0,133,133,0,0,0,0,0,133,133,164,164,90,164,164,0,0,133,133,0,0,0,172,172,133,133,133,133,133,133,133,133,133,133,0,0,133,133,133,133,133,133,133,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,133,0,0,133,133,133,133,0,0,186,186,0,0,0,0,0,98,98,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,133,133,133,133,87,87,133,133,133,133,133,133,133,133,133,0,0,0,0,133,133,133,133,133,133,133,91,91,0,0,0,0,0,0,133,133,133,133,0,0,0,0,84,84,91,91,0,0,0,0,133,133,133,133,0,0,0,0,0,0,133,133,133,133,133,133,133,157,157,157,0,0,0,0,0,0,133,133,133,133,133,133,133,91,91,0,0,918,918,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,133,0,133,133,133,82,133,133,133,133,0,0,0,0,0,0,0,0,0,91,133,133,133,133,133,133,133,133,0,0,0,0,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,82,82,133,133,0,0,0,133,133,0,0,133,133,133,133,133,133,133,0,0,87,87,133,133,133,133,133,133,133,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,133,133,133,133,133,0,0,0,0,0,87,87,133,133,133,133,133,133,133,133,133,133,0,0,133,133,83,83,83,333,333,333,333,333,333,333,333,0,0,0,133,133,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,133,133,133,133,133,133,133,133,133,133,0,0,0,0,0,0,133,133,133,133,133,91,91,0,0,133,133,133,133,186,186,0,0,0,0,0,0,0,0,178,178,133,133,133,133,133,133,91,91,91,91,133,133,133,133,0,0,133,133,133,133,133,133,0,0,133,133,0,0,133,133,133,133,133,133,0,0,178,178,177,
609	740,740,740,740,740,740,740,740,740,694,694,694,694,690,690,154,154,154,690,1301,893,
610	4,4,4,153,153,1308,153,153,419,419,419,419,546,635,635,635,1117,1117,701,701,701,701,690,690,690,701,701,701,1117,1117,1117,635,635,635,635,635,635,635,635,635,635,1326,1326,1326,635,635,635,635,635,635,1326,635,635,635,635,635,635,635,
611	103,103,103,223,223,329,329,4,4,4,492,492,492,4,4,4,4,4,4,1497,1497,598,598,107,4,794,4,4,4,4,4,713,713,713,408,408,408,408,4,4,600,600,600,4,4,4,4,772,772,772,772,943,943,4,239,519,239,239,239,239,239,239,239,239,4,4,4,4,4,4,117,117,103,103,223,117,117,334,334,4,572,4,103,103,103,103,223,519,239,375,375,239,103,103,103,103,103,453,453,103,223,223,103,103,223,103,103,103,103,453,453,103,4,4,4,806,839,759,103,103,103,103,4,103,103,103,223,103,103,453,453,103,103,103,103,103,103,103,103,223,103,103,103,103,103,103,103,103,103,453,453,4,117,117,117,117,117,4,103,103,103,117,114,114,4,117,117,117,117,117,117,117,117,816,408,408,408,408,117,117,117,117,408,408,408,408,117,117,103,4,103,103,103,103,103,103,103,223,103,103,223,103,113,60,103,103,4,4,4,103,4,815,815,4,57,103,103,103,103,4,103,103,103,103,103,103,
612	527,1279,1279,962,1036,979,979,1232,1228,
613	1297,1448,1297,984,984,1297,984,984,984,1398,984,984,1398,1448,1272,984,984,1032,984,1032,1398,1398,1032,1398,984,984,984,1448,1448,984,984,1448,984,1448,1448,1272,1398,984,984,984,984,984,1398,984,984,1398,984,984,984,984,1398,1398,984,1398,984,1448,1272,1398,1398,984,1398,1032,1398,1398,984,984,984,984,984,984,984,1398,984,984,984,984,1398,1398,984,1448,1448,984,1398,1032,1398,984,1398,1398,1032,984,1448,984,984,984,1398,984,1398,1398,984,984,1398,984,1398,1448,1398,1398,1398,984,984,1398,1398,984,1398,984,1448,984,984,984,1448,1398,1398,1398,1398,984,984,984,1398,1448,984,984,1398,984,1402,1273,1607,1272,984,1398,984,1398,1398,984,984,1398,984,1448,984,984,984,984,984,984,984,984,1398,984,1448,984,984,984,1398,1448,984,984,984,984,984,984,1448,1398,1448,984,1264,1398,1398,1398,984,984,1032,984,984,1398,984,1398,1398,984,1448,984,984,984,1398,1398,1398,984,1398,984,984,984,1398,1398,984,984,984,984,1448,1034,984,1398,984,1398,1448,984,984,1398,1398,1398,984,984,1398,1448,1398,1448,1398,984,984,984,1398,1398,1398,984,984,984,984,984,984,1595,984,984,1398,1398,984,984,984,984,984,1398,1398,984,1034,984,1595,1398,984,984,984,984,984,1448,984,1448,1034,1398,1034,1032,1448,1398,1595,1398,1034,1398,1595,1448,1272,1398,1264,984,984,1269,1269,984,1398,1448,1595,1398,984,1398,1398,1398,1448,984,984,1001,984,1540,1595,1448,984,1001,1031,1031,984,1398,1398,1398,1578,1398,1637,1642,1042,1448,984,984,984,
614	757,757,1301,1301,897,914,914,914,754,272,272,270,914,758,424,328,485,560,
615	1398,1398,1398,1398,1398,1269,1398,1388,1388,1388,1398,1403,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1388,1388,1388,1388,1388,1388,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1269,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,1388,1388,1388,1388,1388,1388,1388,1388,1388,1595,1388,1388,1388,1388,1388,1388,1388,1388,1398,1398,1398,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1031,1377,1398,1398,1398,1398,1388,1388,1388,1388,1388,1388,1388,1600,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1533,1533,1533,1549,1273,1273,1398,1398,1398,1388,1388,1388,1388,1388,1388,1388,1388,1398,1398,1388,1388,1388,1388,1388,1388,1388,1398,1398,1398,1398,1398,1398,1398,1377,1398,1398,1398,984,1388,1388,1398,1398,1398,1273,1398,1398,1449,1449,1449,1449,1388,1388,1388,1269,1388,1388,1388,1388,1269,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1398,1388,1388,1388,1388,1269,1269,1269,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,984,1273,1388,1388,1269,1269,1388,1388,1388,1607,1607,1607,1269,1388,1388,1388,1388,1388,1377,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,
616	1476,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1348,1348,1348,1184,1184,1300,1300,1300,1300,737,737,1300,1476,1487,1647,1300,1476,1476,1300,1300,1559,921,921,1300,1184,424,424,1300,424,1300,1476,1300,424,424,424,424,672,1300,423,1511,921,1300,1300,1300,1186,
617	954,960,954,1258,1214,960,960,1282,1229,1618,857,954,954,1279,954,954,954,954,1282,1282,1282,1282,1282,954,954,954,954,954,980,38,960,960,1282,1243,960,1618,1015,1618,971,1618,1618,38,38,38,38,38,38,38,38,1544,960,960,38,38,38,38,38,38,954,1282,38,38,38,38,38,38,38,971,38,960,1282,1282,948,954,38,954,954,955,
618	1364,1364,1364,1364,1364,1364,1364,1434,1434,1434,1434,1434,1434,1434,1434,1476,1476,424,424,424,424,424,945,424,424,424,424,423,423,423,423,737,737,945,945,502,502,424,945,424,424,1476,424,424,945,424,945,945,424,945,945,424,424,424,737,945,945,945,945,945,945,424,945,945,945,945,424,424,751,751,751,751,751,945,945,945,945,424,424,945,1438,1438,1438,1438,1438,1438,945,945,945,945,945,945,424,945,424,945,424,424,945,424,424,945,424,945,945,945,424,945,424,945,424,424,945,945,424,424,945,945,945,945,945,424,945,424,945,945,945,945,424,945,424,424,424,424,945,424,945,945,424,945,424,945,424,424,945,1180,1325,1325,945,424,424,424,945,424,945,424,424,424,945,945,945,424,945,424,945,424,424,945,1185,1185,945,945,945,424,945,424,945,424,945,424,424,424,945,945,945,945,945,424,424,945,945,424,945,424,424,945,424,945,424,945,424,945,945,424,
619	1184,1184,1184,1184,4,4,179,179,179,179,179,179,738,738,1184,1184,1184,420,420,180,180,180,180,426,738,738,334,180,180,180,180,180,180,334,334,751,322,1184,1184,1184,419,2,
620	1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1184,1184,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,424,424,424,424,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1200,1200,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1509,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,167,167,167,435,435,435,435,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,
621	150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,712,712,712,712,712,712,712,150,150,150,150,150,150,150,150,150,150,150,150,789,789,789,143,150,150,150,150,0,164,164,164,164,0,164,164,164,164,150,150,150,150,150,150,1166,1166,1166,1166,150,150,150,712,712,712,712,712,150,150,150,150,150,150,150,150,150,150,150,150,789,789,789,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,143,143,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,809,809,723,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,557,557,165,557,557,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,
622	345,582,582,345,134,1501,1453,412,412,691,154,690,690,690,
623	164,164,164,164,164,164,344,164,94,164,164,810,164,164,164,620,620,1105,
624	4,4,608,608,608,608,115,115,276,276,453,714,276,276,276,276,276,276,276,276,276,276,276,276,456,223,223,276,276,4,276,276,276,276,276,456,276,276,276,103,467,467,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,
625	74,74,74,843,843,843,843,843,843,843,843,843,158,843,843,843,843,843,843,843,843,1197,1197,1175,843,843,843,115,843,843,843,843,843,843,843,843,843,843,158,947,947,947,947,843,843,843,843,843,843,843,843,843,843,843,1175,1197,1175,1175,1175,1175,1175,843,843,843,843,843,1028,
626	1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,585,0,0,158,0,0,0,0,0,85,155,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,832,1115,0,0,0,0,0,0,164,164,1115,155,832,1091,1091,1091,1091,1091,1091,1091,1091,1091,1310,1310,1310,
627	792,792,792,792,792,792,792,792,697,792,792,792,792,792,792,792,792,792,792,792,792,1481,1481,792,792,792,792,696,696,1482,1482,1028,1028,1028,1028,1028,697,697,697,697,1028,1028,1028,792,792,792,697,179,179,
628	4,4,4,4,223,4,580,255,4,103,4,102,4,255,387,233,288,116,35,403,285,
629	906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,1359,1359,906,906,906,906,1616,906,906,906,906,906,1359,1359,1359,1359,906,906,906,906,906,906,906,841,841,841,841,841,841,841,841,841,841,841,841,841,841,906,894,906,906,906,906,906,894,906,906,906,906,906,906,894,894,906,906,906,906,906,906,906,906,906,906,906,1359,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,
630	458,3,3,167,497,246,458,497,458,497,497,497,497,497,497,497,515,113,224,113,497,225,225,497,217,497,4,496,217,
631	69,700,212,212,212,212,212,31,31,31,31,31,31,4,1453,4,4,107,4,4,412,4,4,4,4,15,15,110,110,110,110,444,444,110,110,110,110,513,474,70,3,222,198,198,198,514,222,198,198,198,222,3,2,94,162,162,1464,3,142,403,403,403,222,446,446,446,446,
632	1491,984,984,1032,1275,1275,1275,1532,1532,1032,1532,1032,1272,1532,1532,1532,1532,1532,1532,1448,1448,1532,1532,1532,1532,1448,1532,1532,1532,1532,1275,1275,1275,1032,1032,1032,1032,1032,1032,1532,1103,1103,1103,1103,1103,1143,1143,1357,1143,1143,180,1143,1143,1143,180,1143,1143,1143,180,180,1143,1143,180,
633	911,911,911,911,154,154,729,897,897,897,897,897,897,729,897,897,897,897,897,897,729,897,729,729,897,729,729,897,897,729,729,729,729,897,897,729,729,897,897,729,897,897,729,911,911,911,911,794,794,114,114,911,911,911,
634	108,108,108,108,108,108,45,45,1150,1150,34,34,322,873,501,143,501,528,1498,419,1246,1246,419,34,
635	636,636,636,1431,345,345,636,636,636,636,636,636,636,636,636,636,636,636,1138,1138,1138,679,679,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,811,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1203,473,473,473,473,473,473,473,499,636,636,636,636,636,636,636,636,636,636,636,636,906,906,636,636,636,585,477,477,477,477,433,585,477,477,477,477,477,477,477,477,477,478,478,478,477,477,477,477,477,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,636,636,636,1138,1138,636,636,636,636,679,636,636,636,636,636,636,636,636,636,636,636,636,636,636,477,477,477,477,477,477,477,477,584,585,585,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,154,154,154,636,636,636,636,636,636,636,636,1138,1138,636,636,811,636,636,636,1138,1138,1138,636,636,636,636,1138,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,582,582,582,345,345,345,345,345,345,345,345,345,345,345,345,345,345,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,345,345,345,345,636,636,1138,1138,636,636,636,636,636,636,636,636,636,636,636,1138,1138,1138,1138,636,1138,1138,1138,1138,636,1138,1138,1138,1138,1138,636,636,636,636,636,636,636,1138,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,636,636,636,636,636,636,636,636,1138,636,636,636,636,636,636,679,636,636,
636	984,1400,1560,1560,1560,1515,1515,1515,1515,1515,1515,1515,1206,1643,1515,1515,1515,1515,1515,1515,1515,1515,1206,1515,1206,1515,1206,1206,1206,1206,1206,1206,971,971,971,1515,1244,
637	984,527,1448,1399,995,1399,1399,1276,1399,1399,1399,1399,1533,1275,984,1532,1489,1489,1489,1489,1398,1398,1533,1034,1034,1034,1399,1489,1489,1489,1642,1642,1642,1489,1399,1600,1489,1399,1398,1398,1399,1399,1398,1533,1550,1550,1535,1535,1399,1399,1398,1398,1398,1267,1272,1399,1399,1398,1398,1398,1533,1032,984,984,1272,1399,1398,1533,1275,1532,1399,1399,1031,1399,1448,1648,1648,1272,984,1400,984,1275,1399,1399,1532,1269,1398,1275,1034,1034,527,1398,1401,1034,1399,1399,1398,1400,1533,1402,1402,1550,1550,1550,1399,1271,984,1273,1398,1561,1521,1399,1399,1398,1399,1399,1398,984,984,1398,1399,1398,1595,1275,1399,1272,1398,1489,1388,1521,1399,1399,1398,1399,1398,1489,1489,1533,1578,1031,1031,1399,1399,984,984,1537,1537,1398,1489,1269,1399,
